Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,frequency_score,repeat_buyer_flag,subscription_flag,satisfaction_flag,promo_dependency_score,discount_sensitivity_segment,avg_spend_per_visit,spending_velocity_score,customer_lifetime_value_score,customer_lifetime_value_proxy,value_tier,value_tier_numeric,normalized_frequency_score,customer_engagement_score,low_frequency_risk,retention_risk_score,loyalty_score_v1,normalized_clv,loyalty_score_v2,normalized_spending_velocity,normalized_avg_spend,normalized_retention_risk,loyalty_segment,cluster,customer_segment,promo_revenue
1568,30,male,backpack,accessories,33,minnesota,m,turquoise,spring,4.1,no,standard,yes,yes,9,cash,monthly,4,1,0,1,1.0,highly promo sensitive,3.3,132,1320,1320,low,1,0.5,0.525,0.5,0.55,0.50625,0.0357112490434486,0.2179401136357952,0.1647058823529411,0.0592134158514673,0.5500000000000002,At-Risk,2,At-Risk Promo Customers,33
1569,51,male,sneakers,footwear,76,washington,l,yellow,spring,4.6,no,store pickup,yes,yes,8,debit card,monthly,4,1,0,1,1.0,highly promo sensitive,8.444444444444445,304,2736,2736,medium,2,0.5,0.525,0.5,0.55,0.50625,0.07584389082561,0.2825747735536694,0.4176470588235294,0.1639715179343847,0.5500000000000002,Growth,2,At-Risk Promo Customers,76
1570,20,male,skirt,clothing,63,hawaii,m,orange,summer,2.9,no,standard,yes,yes,29,debit card,weekly,7,1,0,0,1.0,highly promo sensitive,2.1,441,13230,13230,premium,4,1.0,0.5,0.0,0.6000000000000001,0.475,0.3732675792874755,0.4144671821623811,0.6191176470588236,0.0347774006787782,0.6000000000000002,Growth,1,High-Value Promo Dependent,63
1571,30,male,pants,clothing,41,missouri,l,brown,winter,4.8,no,next day air,yes,yes,3,bank transfer,every 3 months,2,0,0,1,1.0,highly promo sensitive,10.25,82,328,328,low,1,0.1666666666666666,0.2583333333333333,0.8333333333333334,0.75,0.25625,0.0075957259870192,0.1100604648797704,0.0911764705882352,0.200738670393292,0.7500000000000001,At-Risk,2,At-Risk Promo Customers,41
1572,28,male,jewelry,accessories,88,colorado,l,silver,winter,4.5,no,next day air,yes,yes,11,bank transfer,fortnightly,5,1,0,1,1.0,highly promo sensitive,7.333333333333333,440,5280,5280,high,3,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.5,0.5625,0.1479466031800017,0.3669773895443732,0.6176470588235294,0.1413455779596725,0.5000000000000001,Growth,1,High-Value Promo Dependent,88
1573,37,male,skirt,clothing,92,washington,l,white,summer,3.4,no,2-day shipping,yes,yes,16,debit card,monthly,4,1,0,0,1.0,highly promo sensitive,5.411764705882353,368,6256,6256,high,3,0.5,0.3249999999999999,0.5,0.75,0.30625,0.1756086500581016,0.2663159686968061,0.5117647058823529,0.1022160111798762,0.7500000000000001,Growth,2,At-Risk Promo Customers,92
1574,36,male,t-shirt,clothing,31,north dakota,l,indigo,summer,4.3,no,2-day shipping,yes,yes,25,debit card,weekly,7,1,0,1,1.0,highly promo sensitive,1.1923076923076923,217,5642,5642,high,3,1.0,0.7000000000000001,0.0,0.4,0.675,0.1582065017147068,0.3433134520707356,0.2897058823529412,0.0162937481763594,0.4000000000000001,Growth,1,High-Value Promo Dependent,31
1575,18,male,skirt,clothing,25,minnesota,s,magenta,spring,4.2,no,free shipping,yes,yes,32,paypal,bi-weekly,6,1,0,1,1.0,highly promo sensitive,0.7575757575757576,150,4950,4950,high,3,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.45,0.61875,0.1385936570019556,0.2975764074016649,0.1911764705882352,0.0074411513820577,0.45,Growth,1,High-Value Promo Dependent,25
1576,52,male,shirt,clothing,28,california,m,turquoise,spring,3.6,no,next day air,yes,yes,28,cash,fortnightly,5,1,0,0,1.0,highly promo sensitive,0.9655172413793104,140,4060,4060,medium,2,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.1133690445823767,0.1966399499175573,0.1764705882352941,0.0116755357597703,0.7000000000000001,At-Risk,2,At-Risk Promo Customers,28
1577,56,male,dress,clothing,75,michigan,m,white,spring,3.7,no,2-day shipping,yes,yes,36,paypal,monthly,4,1,0,0,1.0,highly promo sensitive,2.027027027027027,300,11100,11100,premium,4,0.5,0.3249999999999999,0.5,0.75,0.30625,0.3128985630473599,0.2943674382430465,0.4117647058823529,0.0332914267831417,0.7500000000000001,Growth,2,At-Risk Promo Customers,75
1578,68,male,boots,footwear,34,delaware,s,olive,spring,4.0,no,standard,yes,yes,7,venmo,fortnightly,5,1,0,1,1.0,highly promo sensitive,4.25,170,1360,1360,low,1,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.5,0.5625,0.0368449394892724,0.2486800425467355,0.2205882352941176,0.0785585945298462,0.5000000000000001,Growth,1,High-Value Promo Dependent,34
1579,62,male,pants,clothing,97,california,s,maroon,winter,4.9,no,2-day shipping,yes,yes,2,paypal,quarterly,3,0,0,1,1.0,highly promo sensitive,32.333333333333336,291,873,873,low,1,0.3333333333333333,0.3166666666666666,0.6666666666666667,0.7000000000000001,0.3125,0.023042258311368,0.1961040060952533,0.3985294117647059,0.6504292273906968,0.7000000000000002,At-Risk,2,At-Risk Promo Customers,97
1580,35,male,jacket,outerwear,80,oklahoma,m,violet,summer,3.1,no,free shipping,yes,yes,6,bank transfer,monthly,4,0,0,0,1.0,highly promo sensitive,11.428571428571429,320,2240,2240,medium,2,0.5,0.175,0.5,0.85,0.16875,0.0617861292973953,0.1673604393717354,0.4411764705882353,0.2247383281521832,0.8500000000000001,At-Risk,2,At-Risk Promo Customers,80
1581,65,male,sneakers,footwear,71,north dakota,l,cyan,summer,3.7,no,standard,yes,yes,30,cash,annually,1,1,0,0,1.0,highly promo sensitive,2.290322580645161,71,2201,2201,medium,2,0.0,0.15,1.0,0.8999999999999999,0.1375,0.0606807811127171,0.081238273389451,0.075,0.0386530052357369,0.9,At-Risk,2,At-Risk Promo Customers,71
1582,69,male,jewelry,accessories,77,ohio,l,teal,fall,4.2,no,free shipping,yes,yes,46,cash,quarterly,3,1,0,1,1.0,highly promo sensitive,1.6382978723404256,231,10857,10857,premium,4,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.6000000000000001,0.4499999999999999,0.3060113935889805,0.3224961446188883,0.3102941176470588,0.025375600514818,0.6000000000000002,Growth,2,At-Risk Promo Customers,77
1583,28,male,belt,accessories,41,hawaii,l,red,spring,2.5,no,next day air,yes,yes,39,cash,monthly,4,1,0,0,1.0,highly promo sensitive,1.025,164,6560,6560,high,3,0.5,0.3249999999999999,0.5,0.75,0.30625,0.1842246974463622,0.2093315852826973,0.2117647058823529,0.0128868037532441,0.7500000000000001,At-Risk,2,At-Risk Promo Customers,41
1584,37,male,scarf,accessories,92,maryland,xl,yellow,summer,4.3,no,next day air,yes,yes,8,venmo,annually,1,1,0,1,1.0,highly promo sensitive,10.22222222222222,92,828,828,low,1,0.0,0.35,1.0,0.7,0.3375,0.0217668565598163,0.143794870384171,0.1058823529411764,0.2001730218939242,0.7000000000000001,At-Risk,2,At-Risk Promo Customers,92
1585,41,male,blouse,clothing,95,hawaii,s,silver,spring,3.1,no,store pickup,yes,yes,46,credit card,quarterly,3,1,0,0,1.0,highly promo sensitive,2.021276595744681,285,13395,13395,premium,4,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.3779440523764986,0.293554928135696,0.3897058823529412,0.0331743287614209,0.8000000000000002,Growth,2,At-Risk Promo Customers,95
1586,37,male,sweater,clothing,25,alabama,m,charcoal,fall,3.0,no,next day air,yes,yes,40,debit card,fortnightly,5,1,0,0,1.0,highly promo sensitive,0.6097560975609756,125,5125,5125,high,3,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.1435535527024346,0.2027927630536952,0.1544117647058823,0.0044310485029386,0.7000000000000001,At-Risk,2,At-Risk Promo Customers,25
1587,25,male,boots,footwear,77,oklahoma,m,purple,fall,4.0,no,express,yes,yes,21,bank transfer,weekly,7,1,0,1,1.0,highly promo sensitive,3.5,539,11858,11858,premium,4,1.0,0.7000000000000001,0.0,0.4,0.675,0.3343819969957203,0.4996807577720314,0.763235294117647,0.0632860850469155,0.4000000000000001,Loyal,1,High-Value Promo Dependent,77
1588,41,male,socks,clothing,99,alabama,m,beige,summer,3.5,no,free shipping,yes,yes,33,credit card,fortnightly,5,1,0,0,1.0,highly promo sensitive,2.911764705882353,495,16830,16830,premium,4,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.4752997194116146,0.4277274508136729,0.6985294117647058,0.0513076462367738,0.7000000000000001,Loyal,1,High-Value Promo Dependent,99
1589,48,male,belt,accessories,24,vermont,l,cyan,winter,3.2,no,next day air,yes,yes,3,venmo,monthly,4,0,0,0,1.0,highly promo sensitive,6.0,96,384,384,low,1,0.5,0.175,0.5,0.85,0.16875,0.0091828926111725,0.0830669535903809,0.1117647058823529,0.1141944499900179,0.8500000000000001,At-Risk,2,At-Risk Promo Customers,24
1590,42,male,sneakers,footwear,72,ohio,m,silver,summer,2.7,no,store pickup,yes,yes,48,cash,weekly,7,1,0,0,1.0,highly promo sensitive,1.469387755102041,504,24696,24696,premium,4,1.0,0.5,0.0,0.6000000000000001,0.475,0.6982399455828586,0.546736922130471,0.711764705882353,0.0219360253584364,0.6000000000000002,Loyal,1,High-Value Promo Dependent,72
1591,54,male,jeans,clothing,80,wisconsin,s,pink,winter,3.0,no,free shipping,yes,yes,8,paypal,annually,1,1,0,0,1.0,highly promo sensitive,8.88888888888889,80,720,720,low,1,0.0,0.15,1.0,0.8999999999999999,0.1375,0.0187058923560921,0.0691941211481616,0.088235294117647,0.1730218939242696,0.9,At-Risk,2,At-Risk Promo Customers,80
1592,18,male,skirt,clothing,100,south dakota,l,gold,winter,2.9,no,next day air,yes,yes,24,paypal,annually,1,1,0,0,1.0,highly promo sensitive,4.0,100,2500,2500,medium,2,0.0,0.15,1.0,0.8999999999999999,0.1375,0.0691551171952498,0.0927337027830433,0.1176470588235294,0.073467758035536,0.9,At-Risk,2,At-Risk Promo Customers,100
1593,56,male,shoes,footwear,83,iowa,m,cyan,summer,3.3,no,free shipping,yes,yes,10,bank transfer,every 3 months,2,1,0,0,1.0,highly promo sensitive,7.545454545454546,166,1826,1826,low,1,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.8500000000000001,0.19375,0.0500524331831193,0.1246261947513466,0.2147058823529411,0.1456650755912085,0.8500000000000002,At-Risk,2,At-Risk Promo Customers,83
1594,61,male,dress,clothing,95,maryland,m,black,spring,4.9,no,2-day shipping,yes,yes,25,bank transfer,monthly,4,1,0,1,1.0,highly promo sensitive,3.6538461538461537,380,9880,9880,premium,4,0.5,0.525,0.5,0.55,0.50625,0.278321004449735,0.3757947044985837,0.5294117647058824,0.0664189075049526,0.5500000000000002,Growth,1,High-Value Promo Dependent,95
1595,40,male,handbag,accessories,41,colorado,xl,charcoal,summer,3.7,no,store pickup,yes,yes,3,cash,fortnightly,5,0,0,0,1.0,highly promo sensitive,10.25,205,820,820,low,1,0.6666666666666666,0.2333333333333333,0.3333333333333333,0.7999999999999999,0.2249999999999999,0.0215401184706515,0.138617472837277,0.2720588235294117,0.200738670393292,0.8,At-Risk,2,At-Risk Promo Customers,41
1596,34,male,backpack,accessories,35,wisconsin,s,magenta,spring,3.5,no,standard,yes,yes,45,debit card,fortnightly,5,1,0,0,1.0,highly promo sensitive,0.7608695652173914,175,8050,8050,high,3,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.2264546665532976,0.2465140352544384,0.2279411764705882,0.0075082243266468,0.7000000000000001,Growth,2,At-Risk Promo Customers,35
1597,42,male,jewelry,accessories,30,mississippi,s,pink,fall,4.7,no,store pickup,yes,yes,15,debit card,monthly,4,1,0,1,1.0,highly promo sensitive,1.875,120,1920,1920,medium,2,0.5,0.525,0.5,0.55,0.50625,0.0527166057308052,0.2203625767116641,0.1470588235294117,0.0301956478338989,0.5500000000000002,Growth,2,At-Risk Promo Customers,30
1598,43,male,hat,accessories,21,mississippi,xl,maroon,winter,2.6,no,store pickup,yes,yes,34,bank transfer,quarterly,3,1,0,0,1.0,highly promo sensitive,0.6,63,2205,2205,medium,2,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.0607941501572995,0.1172583447119175,0.063235294117647,0.0042323817129167,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,21
1599,47,male,jewelry,accessories,85,california,m,teal,fall,4.1,no,express,yes,yes,21,venmo,bi-weekly,6,1,0,1,1.0,highly promo sensitive,3.863636363636364,510,11220,11220,premium,4,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.45,0.61875,0.3162996343848312,0.4656558524268478,0.7205882352941176,0.0706909381295486,0.45,Loyal,1,High-Value Promo Dependent,85
1600,48,male,shirt,clothing,54,delaware,m,orange,winter,2.8,no,2-day shipping,yes,yes,22,debit card,bi-weekly,6,1,0,0,1.0,highly promo sensitive,2.347826086956522,324,7452,7452,high,3,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.2095059943882322,0.3035721960750969,0.4470588235294118,0.0398239690296596,0.6500000000000001,Growth,1,High-Value Promo Dependent,54
1601,20,male,boots,footwear,26,montana,s,yellow,spring,4.7,no,next day air,yes,yes,24,paypal,weekly,7,1,0,1,1.0,highly promo sensitive,1.04,182,4550,4550,high,3,1.0,0.7000000000000001,0.0,0.4,0.675,0.1272567525437179,0.3221869222138306,0.238235294117647,0.0131922539429027,0.4000000000000001,Growth,1,High-Value Promo Dependent,26
1602,65,male,shirt,clothing,59,indiana,xl,red,spring,2.9,no,store pickup,yes,yes,33,credit card,monthly,4,1,0,0,1.0,highly promo sensitive,1.7352941176470589,236,8024,8024,high,3,0.5,0.3249999999999999,0.5,0.75,0.30625,0.2257177677635121,0.2450306304819351,0.3176470588235294,0.0273507686164903,0.7500000000000001,Growth,2,At-Risk Promo Customers,59
1603,54,male,sunglasses,accessories,48,west virginia,s,charcoal,winter,2.8,no,free shipping,yes,yes,13,venmo,fortnightly,5,1,0,0,1.0,highly promo sensitive,3.4285714285714284,240,3360,3360,medium,2,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.0935294617804608,0.2191078606427691,0.3235294117647059,0.0618315603342554,0.7000000000000001,At-Risk,2,At-Risk Promo Customers,48
1604,23,male,shorts,clothing,98,iowa,l,black,summer,4.3,no,next day air,yes,yes,17,debit card,bi-weekly,6,1,0,1,1.0,highly promo sensitive,5.444444444444445,588,10584,10584,premium,4,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.45,0.61875,0.2982739562962333,0.4822880415664268,0.8352941176470589,0.1028814800026618,0.45,Loyal,1,High-Value Promo Dependent,98
1605,18,male,sweater,clothing,92,maine,m,white,summer,4.8,no,2-day shipping,yes,yes,25,credit card,every 3 months,2,1,0,1,1.0,highly promo sensitive,3.5384615384615383,184,4784,4784,high,3,0.1666666666666666,0.4083333333333333,0.8333333333333334,0.65,0.3937499999999999,0.1338888416517869,0.2292630553624391,0.2411764705882353,0.0640692906614248,0.6500000000000001,Growth,2,At-Risk Promo Customers,92
1606,70,male,belt,accessories,46,connecticut,m,lavender,winter,3.4,no,next day air,yes,yes,15,credit card,bi-weekly,6,1,0,0,1.0,highly promo sensitive,2.875,276,4416,4416,high,3,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.1234588895502083,0.2593380623229651,0.3764705882352941,0.0505589938111399,0.6500000000000001,Growth,1,High-Value Promo Dependent,46
1607,55,male,t-shirt,clothing,21,kansas,s,white,spring,4.3,no,standard,yes,yes,4,paypal,fortnightly,5,0,0,1,1.0,highly promo sensitive,4.2,105,525,525,low,1,0.6666666666666666,0.4333333333333333,0.3333333333333333,0.6,0.425,0.0131791514327013,0.1762793696681121,0.125,0.0775404272309842,0.6000000000000001,At-Risk,2,At-Risk Promo Customers,21
1608,49,male,shorts,clothing,72,vermont,s,gray,fall,2.7,no,free shipping,yes,yes,43,debit card,quarterly,3,1,0,0,1.0,highly promo sensitive,1.6363636363636365,216,9504,9504,premium,4,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.2676643142589915,0.2346629021475098,0.288235294117647,0.025336212998421,0.8000000000000002,Growth,2,At-Risk Promo Customers,72
1609,26,male,sandals,footwear,58,nebraska,xl,cyan,fall,4.6,no,next day air,yes,yes,12,bank transfer,bi-weekly,6,1,0,1,1.0,highly promo sensitive,4.461538461538462,348,4524,4524,high,3,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.45,0.61875,0.1265198537539325,0.3515858703825039,0.4823529411764706,0.0828662254096472,0.45,Growth,1,High-Value Promo Dependent,58
1610,33,male,shirt,clothing,93,nevada,s,brown,fall,4.1,no,standard,yes,yes,3,venmo,monthly,4,0,0,1,1.0,highly promo sensitive,23.25,372,1488,1488,low,1,0.5,0.375,0.5,0.65,0.36875,0.0404727489159085,0.2451948738852739,0.5176470588235295,0.4654621680974246,0.6500000000000001,Growth,2,At-Risk Promo Customers,93
1611,20,male,socks,clothing,31,tennessee,l,purple,spring,3.4,no,2-day shipping,yes,yes,1,paypal,annually,1,0,0,0,1.0,highly promo sensitive,15.5,31,62,62,low,1,0.0,0.0,1.0,1.0,0.0,5.668452229118839e-05,0.0032551337004489,0.0161764705882352,0.3076462367738071,1.0,At-Risk,2,At-Risk Promo Customers,31
1612,41,male,pants,clothing,26,arkansas,l,yellow,winter,4.5,no,next day air,yes,yes,6,debit card,monthly,4,0,0,1,1.0,highly promo sensitive,3.7142857142857135,104,728,728,low,1,0.5,0.375,0.5,0.65,0.36875,0.0189326304452569,0.1588323030087811,0.1235294117647058,0.0676496591848957,0.6500000000000001,At-Risk,2,At-Risk Promo Customers,26
1613,18,male,skirt,clothing,68,wisconsin,m,indigo,summer,4.4,no,standard,yes,yes,26,venmo,monthly,4,1,0,1,1.0,highly promo sensitive,2.5185185185185186,272,7344,7344,high,3,0.5,0.525,0.5,0.55,0.50625,0.2064450301845081,0.3188734076234014,0.3705882352941176,0.0432998380692531,0.5500000000000002,Growth,1,High-Value Promo Dependent,68
1614,26,male,jewelry,accessories,31,illinois,s,black,summer,4.0,no,next day air,yes,yes,6,credit card,fortnightly,5,0,0,1,1.0,highly promo sensitive,4.428571428571429,155,1085,1085,low,1,0.6666666666666666,0.4333333333333333,0.3333333333333333,0.6,0.425,0.029050817674234,0.1965403352055897,0.1985294117647058,0.0821949063114964,0.6000000000000001,At-Risk,2,At-Risk Promo Customers,31
1615,30,male,t-shirt,clothing,41,kansas,s,gray,summer,3.4,no,free shipping,yes,yes,22,cash,bi-weekly,6,1,0,0,1.0,highly promo sensitive,1.7826086956521738,246,5658,5658,high,3,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.1586599778930363,0.2628349138311901,0.3323529411764706,0.0283142517381756,0.6500000000000001,Growth,1,High-Value Promo Dependent,41
1616,64,male,jewelry,accessories,62,new york,m,indigo,fall,3.2,no,standard,yes,yes,45,cash,bi-weekly,6,1,0,0,1.0,highly promo sensitive,1.3478260869565215,372,17112,17112,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.4832922370546722,0.4135150280671745,0.5176470588235295,0.0194606230524186,0.6500000000000001,Growth,1,High-Value Promo Dependent,62
1617,26,male,hat,accessories,41,colorado,m,green,spring,3.4,no,standard,yes,yes,50,cash,quarterly,3,1,0,0,1.0,highly promo sensitive,0.803921568627451,123,6273,6273,high,3,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.1760904684975767,0.175259114954544,0.1514705882352941,0.0083849071670992,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,41
1618,43,male,blouse,clothing,64,wisconsin,m,peach,winter,4.3,no,standard,yes,yes,50,credit card,fortnightly,5,1,0,1,1.0,highly promo sensitive,1.2549019607843137,320,16320,16320,premium,4,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.5,0.5625,0.4608451662273616,0.4411977689638903,0.4411764705882353,0.0175683769215412,0.5000000000000001,Loyal,1,High-Value Promo Dependent,64
1619,63,male,sandals,footwear,72,michigan,l,purple,summer,5.0,no,standard,yes,yes,39,debit card,quarterly,3,1,0,1,1.0,highly promo sensitive,1.8,216,8640,8640,high,3,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.6000000000000001,0.4499999999999999,0.2431766006291982,0.2960922023770821,0.288235294117647,0.0286683968856059,0.6000000000000002,Growth,2,At-Risk Promo Customers,72
1620,57,male,handbag,accessories,78,hawaii,l,beige,winter,3.5,no,store pickup,yes,yes,50,venmo,bi-weekly,6,1,0,0,1.0,highly promo sensitive,1.5294117647058822,468,23868,23868,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.6747725533543066,0.5087684328896935,0.6588235294117647,0.0231583150329407,0.6500000000000001,Loyal,1,High-Value Promo Dependent,78
1621,25,male,hat,accessories,47,virginia,m,charcoal,winter,3.1,no,2-day shipping,yes,yes,27,paypal,every 3 months,2,1,0,0,1.0,highly promo sensitive,1.6785714285714286,94,2632,2632,medium,2,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.8500000000000001,0.19375,0.0728962956664682,0.1114450760322834,0.1088235294117647,0.0261957048740837,0.8500000000000002,At-Risk,2,At-Risk Promo Customers,47
1622,68,male,scarf,accessories,46,ohio,l,gray,summer,3.9,no,2-day shipping,yes,yes,38,debit card,fortnightly,5,1,0,0,1.0,highly promo sensitive,1.1794871794871795,230,8970,8970,premium,4,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.2525295468072442,0.2718167139315551,0.3088235294117647,0.0160326796381897,0.7000000000000001,Growth,2,At-Risk Promo Customers,46
