Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,frequency_score,repeat_buyer_flag,subscription_flag,satisfaction_flag,promo_dependency_score,discount_sensitivity_segment,avg_spend_per_visit,spending_velocity_score,customer_lifetime_value_score,customer_lifetime_value_proxy,value_tier,value_tier_numeric,normalized_frequency_score,customer_engagement_score,low_frequency_risk,retention_risk_score,loyalty_score_v1,normalized_clv,loyalty_score_v2,normalized_spending_velocity,normalized_avg_spend,normalized_retention_risk
2342,56,male,jacket,outerwear,31,connecticut,l,teal,summer,4.5,no,express,no,no,22,venmo,every 3 months,2,1,0,1,0.0,organic,1.3478260869565217,62,1426,1426,low,1,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.03871552872488167,0.22007004289684584,0.061764705882352944,0.01946062305241869,0.25000000000000006
2343,20,male,skirt,clothing,89,tennessee,m,olive,fall,4.9,no,standard,no,no,16,debit card,fortnightly,5,1,0,1,0.0,organic,5.235294117647059,445,7565,7565,high,3,0.6666666666666666,0.5833333333333334,0.33333333333333337,0.1,0.8125,0.21270866989768444,0.4511147011308562,0.625,0.09862247953683369,0.10000000000000002
2344,58,male,socks,clothing,49,maryland,m,red,summer,4.4,no,2-day shipping,no,no,44,paypal,monthly,4,1,0,1,0.0,organic,1.0888888888888888,196,8820,8820,high,3,0.5,0.525,0.5,0.15,0.75625,0.24827820763540515,0.37116207855474476,0.25882352941176473,0.01418779530179011,0.15000000000000002
2345,34,male,sandals,footwear,92,rhode island,xl,lavender,fall,3.5,no,express,no,no,14,venmo,bi-weekly,6,1,0,0,0.0,organic,6.133333333333334,552,8280,8280,high,3,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.2329733866167843,0.43884460688450194,0.7823529411764706,0.11690956278698343,0.25000000000000006
2346,28,male,t-shirt,clothing,32,new york,s,orange,winter,3.3,no,express,no,no,23,bank transfer,every 3 months,2,1,0,0,0.0,organic,1.3333333333333333,64,1536,1536,low,1,0.16666666666666666,0.20833333333333331,0.8333333333333334,0.45,0.44375,0.041833177450897034,0.15174945524506886,0.06470588235294118,0.01916550209622679,0.45000000000000007
2347,22,male,jacket,outerwear,67,new mexico,l,brown,winter,3.1,no,standard,no,no,46,debit card,fortnightly,5,1,0,0,0.0,organic,1.425531914893617,335,15745,15745,premium,4,0.6666666666666666,0.3833333333333333,0.33333333333333337,0.30000000000000004,0.6124999999999999,0.44454836606864495,0.4299056536142218,0.4632352941176471,0.02104297371114972,0.3000000000000001
2348,37,male,belt,accessories,64,california,s,gray,fall,4.2,no,express,no,no,46,cash,every 3 months,2,1,0,1,0.0,organic,1.3617021276595744,128,6016,6016,high,3,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.16880650738315903,0.28501365013312524,0.1588235294117647,0.01974318567004923,0.25000000000000006
2349,54,male,shoes,footwear,84,maine,m,orange,spring,4.9,no,next day air,no,no,16,paypal,every 3 months,2,1,0,1,0.0,organic,4.9411764705882355,168,2856,2856,medium,2,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.07924496216308137,0.26543181518845105,0.21764705882352942,0.09263326013176282,0.25000000000000006
2350,65,male,blouse,clothing,34,new york,m,orange,fall,3.9,no,standard,no,no,40,credit card,every 3 months,2,1,0,0,0.0,organic,0.8292682926829268,68,2788,2788,medium,2,0.16666666666666666,0.20833333333333331,0.8333333333333334,0.45,0.44375,0.07731768840518097,0.16534550466730352,0.07058823529411765,0.008901051278430532,0.45000000000000007
2351,57,male,shoes,footwear,26,hawaii,m,turquoise,winter,4.2,no,free shipping,no,no,21,cash,annually,1,1,0,1,0.0,organic,1.1818181818181819,26,572,572,low,1,0.0,0.35,1.0,0.3,0.5875,0.014511237706544227,0.1818436390796434,0.008823529411764706,0.01608014664512968,0.30000000000000004
2352,38,male,sweater,clothing,50,new hampshire,s,cyan,fall,4.9,no,store pickup,no,no,25,paypal,bi-weekly,6,1,0,1,0.0,organic,1.9230769230769231,300,7800,7800,high,3,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.21936910126689907,0.42996545995321855,0.4117647058823529,0.031174654852035567,0.049999999999999996
2353,70,male,boots,footwear,46,nebraska,m,yellow,fall,2.8,no,store pickup,no,no,25,bank transfer,quarterly,3,1,0,0,0.0,organic,1.7692307692307692,138,3588,3588,medium,2,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.09999149732165633,0.21303623974885422,0.17352941176470588,0.028041832393998493,0.4000000000000001
2354,56,male,handbag,accessories,71,montana,m,white,fall,4.1,no,standard,no,no,25,debit card,every 3 months,2,1,0,1,0.0,organic,2.730769230769231,142,3692,3692,medium,2,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.10293909248079812,0.26607770197612246,0.17941176470588235,0.0476219727567302,0.25000000000000006
2355,56,male,blouse,clothing,78,wisconsin,m,blue,summer,4.8,no,next day air,no,no,27,venmo,monthly,4,1,0,1,0.0,organic,2.7857142857142856,312,8736,8736,high,3,0.5,0.525,0.5,0.15,0.75625,0.24589745769917523,0.4044464631358878,0.4294117647058823,0.04874083792031486,0.15000000000000002
2356,22,male,skirt,clothing,35,tennessee,s,purple,winter,4.1,no,next day air,no,no,12,cash,monthly,4,1,0,1,0.0,organic,2.6923076923076925,140,1820,1820,low,1,0.5,0.525,0.5,0.15,0.75625,0.04988237961624578,0.28525295051274485,0.17647058823529413,0.04683876714222093,0.15000000000000002
2357,57,male,backpack,accessories,58,montana,m,gray,summer,3.0,no,free shipping,no,no,27,debit card,quarterly,3,1,0,0,0.0,organic,2.0714285714285716,174,4872,4872,high,3,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.13638296063259928,0.2363614872018019,0.22647058823529412,0.034195590793714176,0.4000000000000001
2358,53,male,shirt,clothing,67,michigan,l,cyan,fall,4.2,no,2-day shipping,no,no,40,credit card,bi-weekly,6,1,0,1,0.0,organic,1.6341463414634145,402,16482,16482,premium,4,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.4654366125329479,0.5460890888963357,0.5617647058823529,0.025291061455234236,0.049999999999999996
2359,53,male,sweater,clothing,93,texas,l,pink,spring,3.8,no,standard,no,no,38,credit card,quarterly,3,1,0,0,0.0,organic,2.3846153846153846,279,10881,10881,premium,4,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.3066916078564748,0.3268518666713348,0.38088235294117645,0.04057312222614678,0.4000000000000001
2360,19,male,scarf,accessories,81,pennsylvania,s,gold,spring,3.3,no,2-day shipping,no,no,44,bank transfer,every 3 months,2,1,0,0,0.0,organic,1.8,162,7290,7290,high,3,0.16666666666666666,0.20833333333333331,0.8333333333333334,0.45,0.44375,0.20491454808264603,0.2376514643779457,0.2088235294117647,0.02866839688560591,0.45000000000000007
2361,49,male,handbag,accessories,80,new york,l,silver,fall,4.7,no,2-day shipping,no,no,27,venmo,every 3 months,2,1,0,1,0.0,organic,2.857142857142857,160,4480,4480,high,3,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.12527279426352633,0.2791886152471362,0.20588235294117646,0.05019536263297493,0.25000000000000006
2362,44,male,scarf,accessories,64,alabama,m,gray,spring,4.3,no,2-day shipping,no,no,30,credit card,every 3 months,2,1,0,1,0.0,organic,2.064516129032258,128,3968,3968,medium,2,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.11076155655698211,0.2646979173439633,0.1588235294117647,0.03405483033765029,0.25000000000000006
2363,27,male,jeans,clothing,41,virginia,m,brown,fall,2.7,no,standard,no,no,24,credit card,monthly,4,1,0,0,0.0,organic,1.64,164,4100,4100,medium,2,0.5,0.32499999999999996,0.5,0.35,0.55625,0.11450273502820055,0.24492889843634075,0.21176470588235294,0.025410261529247354,0.35000000000000003
2364,60,male,socks,clothing,79,pennsylvania,xl,pink,winter,4.2,no,express,no,no,38,cash,bi-weekly,6,1,0,1,0.0,organic,2.0256410256410255,474,18486,18486,premium,4,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.5222345038687186,0.5871448214520907,0.6676470588235294,0.03326320315739361,0.049999999999999996
2365,62,male,sunglasses,accessories,60,mississippi,l,maroon,winter,4.2,no,free shipping,no,no,4,paypal,quarterly,3,0,0,1,0.0,organic,12.0,180,900,900,low,1,0.3333333333333333,0.31666666666666665,0.6666666666666667,0.30000000000000004,0.5625,0.023807499362299124,0.22372478163954979,0.23529411764705882,0.23637452585346375,0.3000000000000001
2366,52,male,sneakers,footwear,91,wyoming,s,peach,winter,2.5,no,next day air,no,no,32,venmo,monthly,4,1,0,0,0.0,organic,2.757575757575758,364,12012,12012,premium,4,0.5,0.32499999999999996,0.5,0.35,0.55625,0.33874670521214184,0.3822378174124849,0.5058823529411764,0.04816784333653969,0.35000000000000003
2367,30,male,shoes,footwear,66,new mexico,l,brown,winter,3.6,no,express,no,no,32,credit card,fortnightly,5,1,0,0,0.0,organic,2.0,330,10890,10890,premium,4,0.6666666666666666,0.3833333333333333,0.33333333333333337,0.30000000000000004,0.6124999999999999,0.3069466882067851,0.3802744781272767,0.45588235294117646,0.0327410660810541,0.3000000000000001
2368,66,male,socks,clothing,85,north dakota,l,green,winter,3.4,no,standard,no,no,28,bank transfer,bi-weekly,6,1,0,0,0.0,organic,2.9310344827586206,510,14790,14790,premium,4,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.4174815066746025,0.49106950772826774,0.7205882352941176,0.05170004337020948,0.25000000000000006
2369,29,male,sunglasses,accessories,38,new jersey,m,lavender,summer,3.3,no,standard,no,no,6,debit card,every 3 months,2,0,0,0,0.0,organic,5.428571428571429,76,532,532,low,1,0.16666666666666666,0.05833333333333333,0.8333333333333334,0.55,0.30625,0.013377547260720461,0.10031939644321292,0.08235294117647059,0.10255825228873741,0.5500000000000002
2370,24,male,sweater,clothing,23,vermont,m,cyan,winter,4.6,no,standard,no,no,24,paypal,monthly,4,1,0,1,0.0,organic,0.92,92,2300,2300,medium,2,0.5,0.525,0.5,0.15,0.75625,0.06348666496613099,0.27589680332638117,0.10588235294117647,0.010748652425633859,0.15000000000000002
2371,51,male,shoes,footwear,71,alaska,m,black,spring,3.9,no,store pickup,no,no,38,venmo,weekly,7,1,0,0,0.0,organic,1.8205128205128205,497,19383,19383,premium,4,1.0,0.5,0.0,0.2,0.725,0.5476575121163166,0.5519742468877696,0.7014705882352941,0.02908610654667752,0.20000000000000004
2372,67,male,socks,clothing,25,indiana,m,charcoal,winter,3.7,no,next day air,no,no,28,debit card,annually,1,1,0,0,0.0,organic,0.8620689655172413,25,725,725,low,1,0.0,0.15,1.0,0.5,0.38749999999999996,0.01884760366182014,0.11306724951693115,0.007352941176470588,0.009568982727641968,0.5000000000000001
2373,50,male,boots,footwear,39,alabama,xl,silver,spring,3.1,no,express,no,no,9,paypal,fortnightly,5,1,0,0,0.0,organic,3.9,195,1950,1950,medium,2,0.6666666666666666,0.3833333333333333,0.33333333333333337,0.30000000000000004,0.6124999999999999,0.05356687356517303,0.2518856606497713,0.25735294117647056,0.07143142343781193,0.3000000000000001
2374,37,male,hoodie,clothing,20,michigan,m,gray,spring,4.9,no,express,no,no,21,debit card,every 3 months,2,1,0,1,0.0,organic,0.9090909090909091,40,880,880,low,1,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.02324065413938724,0.20818324855662868,0.029411764705882353,0.010526506833154864,0.25000000000000006
2375,69,male,gloves,accessories,73,washington,l,peach,winter,4.7,no,standard,no,no,31,debit card,monthly,4,1,0,1,0.0,organic,2.28125,292,9344,9344,premium,4,0.5,0.525,0.5,0.15,0.75625,0.2631295524756965,0.4045953433664938,0.4,0.03846825713715313,0.15000000000000002
2376,60,male,backpack,accessories,63,virginia,l,peach,fall,2.9,no,next day air,no,no,18,credit card,quarterly,3,1,0,0,0.0,organic,3.3157894736842106,189,3591,3591,medium,2,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.1000765241050931,0.22806599912305708,0.2485294117647059,0.05953494236689748,0.4000000000000001
2377,21,male,gloves,accessories,94,tennessee,xl,cyan,spring,4.1,no,express,no,no,5,cash,weekly,7,0,0,1,0.0,organic,15.666666666666666,658,3948,3948,medium,2,1.0,0.55,0.0,0.1,0.7875,0.11019471133407023,0.471215207790454,0.9382352941176471,0.31104012777001394,0.10000000000000002
2378,44,male,blouse,clothing,94,south dakota,l,magenta,fall,4.0,no,next day air,no,no,22,cash,annually,1,1,0,1,0.0,organic,4.086956521739131,94,2162,2162,medium,2,0.0,0.35,1.0,0.3,0.5875,0.059575432928039,0.21761610740716658,0.10882352941176471,0.07523848377268744,0.30000000000000004
2379,26,male,scarf,accessories,71,new hampshire,l,teal,summer,2.7,no,store pickup,no,no,37,paypal,bi-weekly,6,1,0,0,0.0,organic,1.868421052631579,426,16188,16188,premium,4,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.4571039877561432,0.48023149375386576,0.5970588235294118,0.030061678452469764,0.25000000000000006
2380,40,male,hat,accessories,77,south dakota,m,peach,spring,4.0,no,2-day shipping,no,no,22,debit card,monthly,4,1,0,1,0.0,organic,3.347826086956522,308,7084,7084,high,3,0.5,0.525,0.5,0.15,0.75625,0.19907604228665363,0.38688249715327,0.4235294117647059,0.060187315006900624,0.15000000000000002
2381,41,male,scarf,accessories,66,pennsylvania,m,black,fall,2.5,no,next day air,no,no,36,paypal,fortnightly,5,1,0,0,0.0,organic,1.7837837837837838,330,12210,12210,premium,4,0.6666666666666666,0.3833333333333333,0.33333333333333337,0.30000000000000004,0.6124999999999999,0.3443584729189695,0.3933686027765413,0.45588235294117646,0.028338180464353352,0.3000000000000001
2382,62,male,sandals,footwear,23,wisconsin,m,teal,summer,4.5,no,free shipping,no,no,23,paypal,annually,1,1,0,1,0.0,organic,0.9583333333333334,23,552,552,low,1,0.0,0.35,1.0,0.3,0.5875,0.013944392483632344,0.1807628903104478,0.004411764705882353,0.011529247354761428,0.30000000000000004
2383,39,male,sweater,clothing,60,california,m,turquoise,spring,3.9,no,express,no,no,44,debit card,weekly,7,1,0,0,0.0,organic,1.3333333333333333,420,18900,18900,premium,4,1.0,0.5,0.0,0.2,0.725,0.5339681999829946,0.5245359288175775,0.5882352941176471,0.01916550209622679,0.20000000000000004
2384,53,male,backpack,accessories,72,rhode island,l,gold,spring,4.9,no,2-day shipping,no,no,25,bank transfer,annually,1,1,0,1,0.0,organic,2.769230769230769,72,1872,1872,medium,2,0.0,0.35,1.0,0.3,0.5875,0.051356177195816685,0.20826877966559465,0.07647058823529412,0.04840517837123946,0.30000000000000004
2385,24,male,blouse,clothing,35,alabama,l,green,winter,3.3,no,2-day shipping,no,no,40,paypal,quarterly,3,1,0,0,0.0,organic,0.8536585365853658,105,4305,4305,high,3,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.12031289856304736,0.2104428478303999,0.125,0.009397718253485189,0.4000000000000001
2386,41,male,scarf,accessories,31,oklahoma,m,brown,fall,3.8,no,express,no,no,12,paypal,weekly,7,1,0,0,0.0,organic,2.3846153846153846,217,2821,2821,medium,2,1.0,0.5,0.0,0.2,0.725,0.07825298302298557,0.30532972052863316,0.2897058823529412,0.04057312222614678,0.20000000000000004
2387,19,male,socks,clothing,33,illinois,l,blue,summer,2.9,no,standard,no,no,14,venmo,monthly,4,1,0,0,0.0,organic,2.2,132,1980,1980,medium,2,0.5,0.32499999999999996,0.5,0.35,0.55625,0.054417141399540854,0.21448717596042752,0.16470588235294117,0.0368137352765023,0.35000000000000003
2388,36,male,hat,accessories,95,tennessee,m,gold,summer,4.0,no,2-day shipping,no,no,14,debit card,monthly,4,1,0,1,0.0,organic,6.333333333333333,380,5700,5700,high,3,0.5,0.525,0.5,0.15,0.75625,0.15985035286115126,0.39432997644257944,0.5294117647058824,0.1209822319824316,0.15000000000000002
2389,21,male,dress,clothing,68,alabama,m,peach,fall,4.1,no,store pickup,no,no,10,debit card,annually,1,1,0,1,0.0,organic,6.181818181818182,68,748,748,low,1,0.0,0.35,1.0,0.3,0.5875,0.019499475668168807,0.1959424635426826,0.07058823529411765,0.11789687653133449,0.30000000000000004
2390,25,male,coat,outerwear,87,kansas,m,violet,spring,3.1,no,store pickup,no,no,17,bank transfer,every 3 months,2,1,0,0,0.0,organic,4.833333333333333,174,3132,3132,medium,2,0.16666666666666666,0.20833333333333331,0.8333333333333334,0.45,0.44375,0.08706742623926537,0.19993438349746837,0.22647058823529412,0.09043721301657015,0.45000000000000007
2391,65,male,shirt,clothing,64,arizona,xl,yellow,winter,4.6,no,express,no,no,24,debit card,fortnightly,5,1,0,1,0.0,organic,2.56,320,8000,8000,high,3,0.6666666666666666,0.5833333333333334,0.33333333333333337,0.1,0.8125,0.22503755349601792,0.41866510450792005,0.4411764705882353,0.04414453982830904,0.10000000000000002
2392,42,male,shirt,clothing,74,michigan,m,black,winter,4.6,no,next day air,no,no,31,bank transfer,quarterly,3,1,0,1,0.0,organic,2.3125,222,7104,7104,high,3,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.2,0.7,0.19964288750956552,0.3426201086675636,0.29705882352941176,0.0391046116989419,0.20000000000000004
2393,40,male,jeans,clothing,62,missouri,l,silver,spring,2.6,no,2-day shipping,no,no,36,cash,annually,1,1,0,0,0.0,organic,1.6756756756756757,62,2294,2294,medium,2,0.0,0.15,1.0,0.5,0.38749999999999996,0.06331661139925743,0.13951375516621067,0.061764705882352944,0.026136737656002978,0.5000000000000001
2394,58,male,socks,clothing,97,louisiana,m,brown,winter,5.0,no,2-day shipping,no,no,38,paypal,every 3 months,2,1,0,1,0.0,organic,2.4871794871794872,194,7566,7566,high,3,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.21273701215883004,0.31980109151049246,0.25588235294117645,0.04266167053150483,0.25000000000000006
2395,40,male,sandals,footwear,47,connecticut,l,peach,fall,2.9,no,2-day shipping,no,no,23,debit card,fortnightly,5,1,0,0,0.0,organic,1.9583333333333333,235,5640,5640,high,3,0.6666666666666666,0.3833333333333333,0.33333333333333337,0.30000000000000004,0.6124999999999999,0.1581498171924156,0.30025439680165916,0.3161764705882353,0.031892593332002395,0.3000000000000001
2396,62,male,blouse,clothing,83,connecticut,m,cyan,winter,3.5,no,2-day shipping,no,no,47,paypal,bi-weekly,6,1,0,0,0.0,organic,1.7291666666666667,498,23904,23904,premium,4,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.675792874755548,0.5779490747918927,0.7029411764705882,0.02722599321221801,0.25000000000000006
2397,38,male,shirt,clothing,82,oregon,m,olive,spring,3.7,no,2-day shipping,no,no,20,venmo,weekly,7,1,0,0,0.0,organic,3.9047619047619047,574,12054,12054,premium,4,1.0,0.5,0.0,0.2,0.725,0.33993708018025676,0.5019191545336781,0.8147058823529412,0.07152839175198927,0.20000000000000004
2398,37,male,sunglasses,accessories,26,west virginia,l,black,fall,2.9,no,store pickup,no,no,41,venmo,monthly,4,1,0,0,0.0,organic,0.6190476190476191,104,4368,4368,high,3,0.5,0.32499999999999996,0.5,0.35,0.55625,0.12209846101521979,0.22994034370826805,0.12352941176470589,0.004620254969626102,0.35000000000000003
2399,65,male,jacket,outerwear,81,florida,m,orange,winter,4.3,no,free shipping,no,no,44,bank transfer,fortnightly,5,1,0,1,0.0,organic,1.8,405,18225,18225,premium,4,0.6666666666666666,0.5833333333333334,0.33333333333333337,0.1,0.8125,0.5148371737097186,0.5450949715827152,0.5661764705882353,0.02866839688560591,0.10000000000000002
2400,55,male,dress,clothing,44,new hampshire,l,beige,spring,3.2,no,store pickup,no,no,31,cash,monthly,4,1,0,0,0.0,organic,1.375,176,5632,5632,high,3,0.5,0.32499999999999996,0.5,0.35,0.55625,0.15792307910325085,0.2636554306273142,0.22941176470588234,0.0200139748452785,0.35000000000000003
2401,43,male,sunglasses,accessories,88,oregon,m,peach,winter,4.2,no,next day air,no,no,11,credit card,bi-weekly,6,1,0,1,0.0,organic,7.333333333333333,528,6336,6336,high,3,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.17787603094974916,0.4825017088716279,0.7470588235294118,0.14134557795967256,0.049999999999999996
